   1    0    1  n      0.0      0.0  
  69   50  119 Sn   8499.449    0.006
  68   51  119 Sb   8487.910    0.065
  67   52  119 Te   8462.066    0.067
  66   53  119 I    8426.789    0.235
  65   54  119 Xe   8378.441    0.087
  64   55  119 Cs   8317.334    0.117
  63   56  119 Ba   8245.928    1.683
  62   57  119 La   8157       1000       3       1000   
  61   58  119 Ce   8059       1000       4       1000   
  77   43  120 Tc   8087       1000       4       1000   
  76   44  120 Ru   8201       1000       3       1000   
  75   45  120 Rh   8268       1000       2       1000   
  74   46  120 Pd   8357.085    0.019
  73   47  120 Ag   8395.327    0.037
  72   48  120 Cd   8458.023    0.031
  71   49  120 In   8466.262    0.333
  70   50  120 Sn   8504.492    0.007
  69   51  120 Sb   8475.635    0.060
  68   52  120 Te   8477.034    0.026
  67   53  120 I    8423.722    0.128
  66   54  120 Xe   8404.031    0.098
  65   55  120 Cs   8328.480    0.083
  64   56  120 Ba   8280.294    2.501
  63   57  120 La   8179       1000       2       1000   
  62   58  120 Ce   8107       1000       4       1000   
  78   43  121 Tc   8056       1000       4       1000   
  77   44  121 Ru   8159       1000       3       1000   
  76   45  121 Rh   8245.239    5.119
  75   46  121 Pd   8320.858    0.028
  74   47  121 Ag   8382.330    0.100
  73   48  121 Cd   8430.996    0.016
  72   49  121 In   8463.887    0.227
  71   50  121 Sn   8485.201    0.008
  70   51  121 Sb   8482.066    0.021
  69   52  121 Te   8466.883    0.214
  68   53  121 I    8441.458    0.044
  67   54  121 Xe   8403.832    0.085
  66   55  121 Cs   8352.914    0.118
  65   56  121 Ba   8293.907    1.173
  64   57  121 La   8217       1000       2       1000   
  63   58  121 Ce   8132       1000       3       1000   
  62   59  121 Pr   8032       1000       4       1000   
  78   44  122 Ru   8135       1000       4       1000   
  77   45  122 Rh   8210       1000       2       1000   
  76   46  122 Pd   8305.975    0.160
  75   47  122 Ag   8352.758    0.313
  74   48  122 Cd   8424.266    0.019
  73   49  122 In   8442.118    0.410
  72   50  122 Sn   8487.907    0.020
  71   51  122 Sb   8468.331    0.021
  70   52  122 Te   8478.140    0.012
  69   53  122 I    8437.023    0.043
  68   54  122 Xe   8424.664    0.091
  67   55  122 Cs   8359.151    0.276
  66   56  122 Ba   8323.756    0.229
  65   57  122 La   8235       1000       2       1000   
  64   58  122 Ce   8174       1000       3       1000   
  63   59  122 Pr   8060       1000       4       1000   
  79   44  123 Ru   8093       1000       4       1000   
  78   45  123 Rh   8186       1000       3       1000   
  77   46  123 Pd   8270.031    6.418
  76   47  123 Ag   8337.803    0.250
  75   48  123 Cd   8395.395    0.022
  74   49  123 In   8437.946    0.161
  73   50  123 Sn   8467.243    0.020
  72   51  123 Sb   8472.328    0.012
  71   52  123 Te   8465.546    0.012
  70   53  123 I    8449.198    0.030
  69   54  123 Xe   8420.927    0.078
  68   55  123 Cs   8380.379    0.098
  67   56  123 Ba   8330.208    0.098
  66   57  123 La   8267       1000       2       1000   
  65   58  123 Ce   8193       1000       2       1000   
  64   59  123 Pr   8104       1000       3       1000   
  80   44  124 Ru   8068       1000       5       1000   
  79   45  124 Rh   8149       1000       3       1000   
  78   46  124 Pd   8252       1000       2       1000   
  77   47  124 Ag   8308.655    2.028
  76   48  124 Cd   8387.035    0.024
  75   49  124 In   8414.343    0.247
  74   50  124 Sn   8467.421    0.008
  73   51  124 Sb   8456.160    0.012
  72   52  124 Te   8473.279    0.012
  71   53  124 I    8441.489    0.019
  70   54  124 Xe   8437.565    0.014
  69   55  124 Cs   8383.432    0.067
  68   56  124 Ba   8355.820    0.101
  67   57  124 La   8278.292    0.457
  66   58  124 Ce   8229       1000       2       1000   
  65   59  124 Pr   8128       1000       3       1000   
  64   60  124 Nd   8052       1000       4       1000   
  80   45  125 Rh   8126       1000       4       1000   
  79   46  125 Pd   8216       1000       3       1000   
  78   47  125 Ag   8293.314    3.465
  77   48  125 Cd   8357.681    0.023
  76   49  125 In   8408.452    0.216
  75   50  125 Sn   8445.550    0.008
  74   51  125 Sb   8458.170    0.021
  73   52  125 Te   8458.045    0.012
  72   53  125 I    8450.300    0.012
  71   54  125 Xe   8430.890    0.015
  70   55  125 Cs   8399.788    0.062
  69   56  125 Ba   8358.178    0.088
  68   57  125 La   8304.643    0.208
  67   58  125 Ce   8242       1000       2       1000   
  66   59  125 Pr   8166       1000       2       1000   
  65   60  125 Nd   8077       1000       3       1000   
  81   45  126 Rh   8088       1000       4       1000   
  80   46  126 Pd   8197       1000       3       1000   
  79   47  126 Ag   8261       1000       2       1000   
  78   48  126 Cd   8346.747    0.020
  77   49  126 In   8384.317    0.214
  76   50  126 Sn   8443.523    0.083
  75   51  126 Sb   8440.314    0.252
  74   52  126 Te   8463.248    0.012
  73   53  126 I    8439.944    0.030
  72   54  126 Xe   8443.541    0.028
  71   55  126 Cs   8399.268    0.083
  70   56  126 Ba   8379.718    0.099
  69   57  126 La   8312.426    0.718
  68   58  126 Ce   8273.257    0.222
  67   59  126 Pr   8184       1000       2       1000   
  66   60  126 Nd   8119       1000       2       1000   
  65   61  126 Pm   8005       1000       4       1000   
  82   45  127 Rh   8062       1000       5       1000   
  81   46  127 Pd   8159       1000       4       1000   
  80   47  127 Ag   8242       1000       2       1000   
  79   48  127 Cd   8316.945    0.095
  78   49  127 In   8374.949    0.167
  77   50  127 Sn   8420.557    0.079
  76   51  127 Sb   8439.820    0.040
  75   52  127 Te   8446.118    0.012
  74   53  127 I    8445.487    0.029
  73   54  127 Xe   8434.111    0.032
  72   55  127 Cs   8411.562    0.044
  71   56  127 Ba   8378.455    0.089
  70   57  127 La   8333.540    0.205
  69   58  127 Ce   8280.791    0.227
  68   59  127 Pr   8216       1000       2       1000   
  67   60  127 Nd   8139       1000       2       1000   
  66   61  127 Pm   8048       1000       3       1000   
  82   46  128 Pd   8138       1000       4       1000   
  81   47  128 Ag   8211       1000       2       1000   
  80   48  128 Cd   8303.264    0.057
  79   49  128 In   8351.090    1.199
  78   50  128 Sn   8416.979    0.138
  77   51  128 Sb   8420.775    0.149
  76   52  128 Te   8448.752    0.007
  75   53  128 I    8432.836    0.028
  74   54  128 Xe   8443.298    0.008
  73   55  128 Cs   8406.493    0.043
  72   56  128 Ba   8396.060    0.041
  71   57  128 La   8337.190    0.425
  70   58  128 Ce   8306.925    0.218
  69   59  128 Pr   8228.913    0.233
  68   60  128 Nd   8176       1000       2       1000   
  67   61  128 Pm   8072       1000       2       1000   
  66   62  128 Sm   7994       1000       4       1000   
  83   46  129 Pd   8084       1000       5       1000   
  82   47  129 Ag   8189       1000       3       1000   
  81   48  129 Cd   8269.034    0.130
  80   49  129 In   8338.780    0.021
  79   50  129 Sn   8392.818    0.134
  78   51  129 Sb   8418.058    0.165
  77   52  129 Te   8430.409    0.007
  76   53  129 I    8435.990    0.025
  75   54  129 Xe   8431.390    0.000
  74   55  129 Cs   8416.047    0.035
  73   56  129 Ba   8391.098    0.082
  72   57  129 La   8356.052    0.166
  71   58  129 Ce   8310.940    0.217
  70   59  129 Pr   8254.380    0.231
  69   60  129 Nd   8190       1000       2       1000   
  68   61  129 Pm   8111       1000       2       1000   
  67   62  129 Sm   8021       1000       4       1000   
  83   47  130 Ag   8140       1000       4       1000   
  82   48  130 Cd   8252.586    0.172
  81   49  130 In   8313.996    0.293
  80   50  130 Sn   8386.816    0.014
  79   51  130 Sb   8397.363    0.109
  78   52  130 Te   8430.324    0.000
  77   53  130 I    8421.100    0.024
  76   54  130 Xe   8437.731    0.000
  75   55  130 Cs   8408.784    0.064
  74   56  130 Ba   8405.549    0.020
  73   57  130 La   8356.191    0.200
  72   58  130 Ce   8333.216    0.215
  71   59  130 Pr   8263.756    0.494
  70   60  130 Nd   8222.513    0.215
  69   61  130 Pm   8130       1000       2       1000   
  68   62  130 Sm   8064       1000       3       1000   
  67   63  130 Eu   7951       1000       4       1000   
  84   47  131 Ag   8099       1000       4       1000   
  83   48  131 Cd   8206.175    0.782
  82   49  131 In   8297.959    0.021
  81   50  131 Sn   8362.517    0.028
  80   51  131 Sb   8392.552    0.016
  79   52  131 Te   8411.233    0.001
  78   53  131 I    8422.297    0.005
  77   54  131 Xe   8423.736    0.000
  76   55  131 Cs   8415.056    0.038
  75   56  131 Ba   8398.587    0.020
  74   57  131 La   8370.367    0.213
  73   58  131 Ce   8333.396    0.250
  72   59  131 Pr   8286.143    0.359
  71   60  131 Nd   8230.304    0.210
  70   61  131 Pm   8162       1000       2       1000   
  69   62  131 Sm   8084       1000       3       1000   
  68   63  131 Eu   7995       1000       3       1000   
  85   47  132 Ag   8049       1000       4       1000   
  84   48  132 Cd   8168       1000       1       1000   
  83   49  132 In   8253.715    0.455
  82   50  132 Sn   8354.872    0.015
  81   51  132 Sb   8372.344    0.019
  80   52  132 Te   8408.485    0.026
  79   53  132 I    8406.462    0.031
  78   54  132 Xe   8427.622    0.000
  77   55  132 Cs   8405.587    0.008
  76   56  132 Ba   8409.375    0.008
  75   57  132 La   8367.756    0.275
  74   58  132 Ce   8352.338    0.155
  73   59  132 Pr   8291.537    0.219
  72   60  132 Nd   8256.810    0.183
  71   61  132 Pm   8177       1000       1       1000   
  70   62  132 Sm   8121       1000       2       1000   
  69   63  132 Eu   8018       1000       3       1000   
  85   48  133 Cd   8119       1000       2       1000   
  84   49  133 In   8215       1000       1       1000   
  83   50  133 Sn   8310.088    0.014
  82   51  133 Sb   8364.729    0.024
  81   52  133 Te   8389.025    0.016
  80   53  133 I    8405.106    0.048
  79   54  133 Xe   8412.647    0.018
  78   55  133 Cs   8409.978    0.000
  77   56  133 Ba   8400.206    0.007
  76   57  133 La   8378.841    0.210
  75   58  133 Ce   8349.829    0.123
  74   59  133 Pr   8310.258    0.094
  73   60  133 Nd   8262.231    0.350
  72   61  133 Pm   8204.283    0.378
  71   62  133 Sm   8137       1000       2       1000   
  70   63  133 Eu   8056       1000       2       1000   
  69   64  133 Gd   7964       1000       4       1000   
  86   48  134 Cd   8082       1000       3       1000   
  85   49  134 In   8171       1000       2       1000   
  84   50  134 Sn   8275.171    0.024
  83   51  134 Sb   8325.950    0.013
  82   52  134 Te   8383.643    0.020
  81   53  134 I    8389.071    0.036
  80   54  134 Xe   8413.699    0.000
  79   55  134 Cs   8398.646    0.000
  78   56  134 Ba   8408.171    0.002
  77   57  134 La   8374.488    0.149
  76   58  134 Ce   8365.771    0.152
  75   59  134 Pr   8312.881    0.152
  74   60  134 Nd   8285.538    0.088
  73   61  134 Pm   8213.225    0.431
  72   62  134 Sm   8167       1000       1       1000   
  71   63  134 Eu   8076       1000       2       1000   
  70   64  134 Gd   8006       1000       3       1000   
  86   49  135 In   8132       1000       3       1000   
  85   50  135 Sn   8230.687    0.023
  84   51  135 Sb   8291.989    0.020
  83   52  135 Te   8345.738    0.013
  82   53  135 I    8384.760    0.015
  81   54  135 Xe   8398.476    0.028
  80   55  135 Cs   8401.336    0.007
  79   56  135 Ba   8397.533    0.002
  78   57  135 La   8382.795    0.070
  77   58  135 Ce   8361.984    0.076
  76   59  135 Pr   8328.928    0.088
  75   60  135 Nd   8288.153    0.142
  74   61  135 Pm   8236.717    0.559
  73   62  135 Sm   8177.626    1.145
  72   63  135 Eu   8107       1000       1       1000   
  71   64  135 Gd   8029       1000       3       1000   
  70   65  135 Tb   7938       1000       3       1000   
  87   49  136 In   8087       1000       3       1000   
  86   50  136 Sn   8195       1000       2       1000   
  85   51  136 Sb   8252.252    0.043
  84   52  136 Te   8319.429    0.017
  83   53  136 I    8351.323    0.104
  82   54  136 Xe   8396.188    0.000
  81   55  136 Cs   8389.770    0.014
  80   56  136 Ba   8402.755    0.002
  79   57  136 La   8376.050    0.391
  78   58  136 Ce   8373.760    0.003
  77   59  136 Pr   8330.008    0.084
  76   60  136 Nd   8308.512    0.087
  75   61  136 Pm   8243.720    0.508
  74   62  136 Sm   8205.916    0.092
  73   63  136 Eu   8122       1000       1       1000   
  72   64  136 Gd   8064       1000       2       1000   
  71   65  136 Tb   7963       1000       4       1000   
  88   49  137 In   8047       1000       4       1000   
  87   50  137 Sn   8149       1000       3       1000   
  86   51  137 Sb   8218.476    0.381
  85   52  137 Te   8280.235    0.015
  84   53  137 I    8326.002    0.061
  83   54  137 Xe   8364.286    0.001
  82   55  137 Cs   8388.956    0.003
  81   56  137 Ba   8391.827    0.002
  80   57  137 La   8381.879    0.012
  79   58  137 Ce   8367.248    0.003
  78   59  137 Pr   8341.706    0.059
  77   60  137 Nd   8309.593    0.086
  76   61  137 Pm   8263.651    0.095
  75   62  137 Sm   8213.806    0.309
  74   63  137 Eu   8150.573    0.032
  73   64  137 Gd   8080       1000       2       1000   
  72   65  137 Tb   7999       1000       3       1000   
  88   50  138 Sn   8113       1000       4       1000   
  87   51  138 Sb   8175.091    7.712
  86   52  138 Te   8252.578    0.027
  85   53  138 I    8292.444    0.043
  84   54  138 Xe   8344.690    0.020
  83   55  138 Cs   8360.142    0.066
  82   56  138 Ba   8393.420    0.002
  81   57  138 La   8375.125    0.023
  80   58  138 Ce   8377.077    0.036
  79   59  138 Pr   8339.255    0.081
  78   60  138 Nd   8325.502    0.084
  77   61  138 Pm   8268.544    0.201
  76   62  138 Sm   8237.928    0.086
  75   63  138 Eu   8161.620    0.202
  74   64  138 Gd   8113       1000       1       1000   
  73   65  138 Tb   8019       1000       2       1000   
  72   66  138 Dy   7950       1000       4       1000   
  89   50  139 Sn   8066       1000       4       1000   
  88   51  139 Sb   8142       1000       3       1000   
  87   52  139 Te   8211.771    0.025
  86   53  139 I    8265.609    0.029
  85   54  139 Xe   8311.590    0.015
  84   55  139 Cs   8342.338    0.023
  83   56  139 Ba   8367.017    0.002
  82   57  139 La   8378.025    0.014
  81   58  139 Ce   8370.395    0.052
  80   59  139 Pr   8349.449    0.056
  79   60  139 Nd   8323.642    0.199
  78   61  139 Pm   8285.543    0.098
  77   62  139 Sm   8243.078    0.078
  76   63  139 Eu   8187.218    0.095
  75   64  139 Gd   8126       1000       1       1000   
  74   65  139 Tb   8052       1000       2       1000   
  73   66  139 Dy   7971       1000       4       1000   
  89   51  140 Sb   8100       1000       4       1000   
  88   52  140 Te   8184.847    0.446
  87   53  140 I    8229.473    0.086
  86   54  140 Xe   8290.887    0.017
  85   55  140 Cs   8314.325    0.059
  84   56  140 Ba   8353.160    0.057
  83   57  140 La   8355.047    0.014
  82   58  140 Ce   8376.317    0.011
  81   59  140 Pr   8346.529    0.044
  80   60  140 Nd   8337.875    0.025
  79   61  140 Pm   8289.107    0.173
  78   62  140 Sm   8263.820    0.089
  77   63  140 Eu   8197.732    0.368
  76   64  140 Gd   8154.975    0.200
  75   65  140 Tb   8068.672    5.718
  74   66  140 Dy   8008       1000       3       1000   
  73   67  140 Ho   7906       1000       4       1000   
  90   51  141 Sb   8066       1000       4       1000   
  89   52  141 Te   8141       1000       3       1000   
  88   53  141 I    8202.255    0.112
  87   54  141 Xe   8255.364    0.020
  86   55  141 Cs   8294.356    0.065
  85   56  141 Ba   8326.078    0.038
  84   57  141 La   8343.217    0.030
  83   58  141 Ce   8355.408    0.011
  82   59  141 Pr   8353.992    0.012
  81   60  141 Nd   8335.515    0.023
  80   61  141 Pm   8303.940    0.099
  79   62  141 Sm   8265.845    0.061
  78   63  141 Eu   8217.684    0.090
  77   64  141 Gd   8164.608    0.140
  76   65  141 Tb   8097.475    0.747
  75   66  141 Dy   8027       1000       2       1000   
  74   67  141 Ho   7943       1000       3       1000   
  90   52  142 Te   8111       1000       4       1000   
  89   53  142 I    8165.019    2.637
  88   54  142 Xe   8233.169    0.019
  87   55  142 Cs   8264.877    0.050
  86   56  142 Ba   8310.971    0.042
  85   57  142 La   8320.828    0.044
  84   58  142 Ce   8347.071    0.018
  83   59  142 Pr   8336.310    0.012
  82   60  142 Nd   8346.030    0.010
  81   61  142 Pm   8306.662    0.166
  80   62  142 Sm   8285.972    0.022
  79   63  142 Eu   8226.427    0.212
  78   64  142 Gd   8190.256    0.197
  77   65  142 Tb   8111.507    4.934
  76   66  142 Dy   8061       1000       5       1000   
  75   67  142 Ho   7965       1000       3       1000   
  74   68  142 Er   7894       1000       4       1000   
  91   52  143 Te   8068       1000       4       1000   
  90   53  143 I    8135       1000       1       1000   
  89   54  143 Xe   8196.885    0.033
  88   55  143 Cs   8243.670    0.053
  87   56  143 Ba   8281.987    0.047
  86   57  143 La   8306.127    0.051
  85   58  143 Ce   8324.678    0.018
  84   59  143 Pr   8329.428    0.013
  83   60  143 Nd   8330.488    0.010
  82   61  143 Pm   8317.733    0.021
  81   62  143 Sm   8288.182    0.020
  80   63  143 Eu   8245.817    0.077
  79   64  143 Gd   8198.318    1.401
  78   65  143 Tb   8138.217    0.358
  77   66  143 Dy   8075.052    0.091
  76   67  143 Ho   7999       1000       2       1000   
  75   68  143 Er   7918       1000       3       1000   
  91   53  144 I    8098       1000       3       1000   
  90   54  144 Xe   8172.884    0.037
  89   55  144 Cs   8211.889    0.140
  88   56  144 Ba   8265.454    0.050
  87   57  144 La   8281.428    0.090
  86   58  144 Ce   8314.760    0.020
  85   59  144 Pr   8311.540    0.019
  84   60  144 Nd   8326.922    0.009
  83   61  144 Pm   8305.296    0.021
  82   62  144 Sm   8303.679    0.011
  81   63  144 Eu   8254.173    0.075
  80   64  144 Gd   8221.937    0.194
  79   65  144 Tb   8151.287    0.194
  78   66  144 Dy   8105.589    0.050
  77   67  144 Ho   8017.097    0.059
  76   68  144 Er   7956       1000       1       1000   
  75   69  144 Tm   7851       1000       3       1000   
  92   53  145 I    8068       1000       3       1000   
  91   54  145 Xe   8135.087    0.077
  90   55  145 Cs   8188.733    0.063
  89   56  145 Ba   8234.798    0.058
  88   57  145 La   8266.087    0.085
  87   58  145 Ce   8289.875    0.234
  86   59  145 Pr   8302.127    0.049
  85   60  145 Nd   8309.187    0.010
  84   61  145 Pm   8302.657    0.020
  83   62  145 Sm   8293.013    0.011
  82   63  145 Eu   8269.274    0.021
  81   64  145 Gd   8228.946    0.136
  80   65  145 Tb   8178.461    0.753
  79   66  145 Dy   8116.888    0.045
  78   67  145 Ho   8048.578    0.051
  77   68  145 Er   7975       1000       1       1000   
  76   69  145 Tm   7889       1000       1       1000   
  92   54  146 Xe   8110.415    0.166
  91   55  146 Cs   8155.436    0.020
  90   56  146 Ba   8216.082    0.143
  89   57  146 La   8238.828    0.230
  88   58  146 Ce   8278.573    0.112
  87   59  146 Pr   8280.376    0.238
  86   60  146 Nd   8304.092    0.009
  85   61  146 Pm   8288.654    0.030
  84   62  146 Sm   8293.857    0.021
  83   63  146 Eu   8261.932    0.041
  82   64  146 Gd   8249.506    0.028
  81   65  146 Tb   8187.146    0.307
  80   66  146 Dy   8146.112    0.046
  79   67  146 Ho   8063.242    0.045
  78   68  146 Er   8010.512    0.046
  77   69  146 Tm   7914       1000       1       1000   
  93   54  147 Xe   8072       1000       1       1000   
  92   55  147 Cs   8131.800    0.057
  91   56  147 Ba   8183.240    0.134
  90   57  147 La   8221.553    0.073
  89   58  147 Ce   8252.527    0.058
  88   59  147 Pr   8270.539    0.108
  87   60  147 Nd   8283.603    0.009
  86   61  147 Pm   8284.372    0.010
  85   62  147 Sm   8280.575    0.009
  84   63  147 Eu   8263.541    0.018
  83   64  147 Gd   8243.336    0.013
  82   65  147 Tb   8206.624    0.055
  81   66  147 Dy   8156.767    0.060
  80   67  147 Ho   8094.037    0.034
  79   68  147 Er   8026.475    0.260
  78   69  147 Tm   7948.817    0.047
  94   54  148 Xe   8047       1000       2       1000   
  93   55  148 Cs   8097.546    0.088
  92   56  148 Ba   8164.441    0.426
  91   57  148 La   8193.716    0.132
  90   58  148 Ce   8240.387    0.076
  89   59  148 Pr   8249.540    0.102
  88   60  148 Nd   8277.177    0.014
  87   61  148 Pm   8268.226    0.039
  86   62  148 Sm   8279.633    0.009
  85   63  148 Eu   8253.827    0.068
  84   64  148 Gd   8248.338    0.011
  83   65  148 Tb   8204.321    0.084
  82   66  148 Dy   8180.943    0.059
  81   67  148 Ho   8108.979    0.566
  80   68  148 Er   8059.692    0.069
  79   69  148 Tm   7968.500    0.069
  78   70  148 Yb   7906       1000       3       1000   
  94   55  149 Cs   8073       1000       3       1000   
  93   56  149 Ba   8133.793    2.938
  92   57  149 La   8176.191    1.344
  91   58  149 Ce   8214.229    0.069
  90   59  149 Pr   8238.303    0.066
  89   60  149 Nd   8255.442    0.014
  88   61  149 Pm   8261.526    0.015
  87   62  149 Sm   8263.466    0.009
  86   63  149 Eu   8253.554    0.027
  85   64  149 Gd   8239.484    0.023
  84   65  149 Tb   8209.815    0.025
  83   66  149 Dy   8179.109    0.062
  82   67  149 Ho   8133.259    0.080
  81   68  149 Er   8074.955    0.188
  80   69  149 Tm   8004       1000       1       1000   
  79   70  149 Yb   7927       1000       2       1000   
  95   55  150 Cs   8039       1000       3       1000   
  94   56  150 Ba   8112       1000       2       1000   
  93   57  150 La   8148.225    2.903
  92   58  150 Ce   8201.122    0.078
  91   59  150 Pr   8218.931    0.060
  90   60  150 Nd   8249.577    0.009
  89   61  150 Pm   8243.810    0.134
  88   62  150 Sm   8261.621    0.009
  87   63  150 Eu   8241.346    0.042
  86   64  150 Gd   8242.609    0.041
  85   65  150 Tb   8206.338    0.049
  84   66  150 Dy   8189.149    0.029
  83   67  150 Ho   8134.842    0.094
  82   68  150 Er   8102.195    0.115
  81   69  150 Tm   8021       1000       1       1000   
  80   70  150 Yb   7964       1000       2       1000   
  79   71  150 Lu   7865       1000       2       1000   
  96   55  151 Cs   8013       1000       3       1000   
  95   56  151 Ba   8079       1000       3       1000   
  94   57  151 La   8129.043    2.884
  93   58  151 Ce   8176.277    0.117
  92   59  151 Pr   8207.881    0.077
  91   60  151 Nd   8230.272    0.009
  90   61  151 Pm   8241.270    0.031
  89   62  151 Sm   8243.971    0.008
  88   63  151 Eu   8239.297    0.009
  87   64  151 Gd   8231.043    0.020
  86   65  151 Tb   8208.873    0.027
  85   66  151 Dy   8184.678    0.022
  84   67  151 Ho   8145.526    0.055
  83   68  151 Er   8104.872    0.109
  82   69  151 Tm   8050.064    0.129
  81   70  151 Yb   7983.755    1.990
  80   71  151 Lu   7903       1000       2       1000   
  97   55  152 Cs   7979       1000       3       1000   
  96   56  152 Ba   8057       1000       3       1000   
  95   57  152 La   8102       1000       2       1000   
  94   58  152 Ce   8161       1000       1       1000   
  93   59  152 Pr   8187.104    0.122
  92   60  152 Nd   8224.005    0.161
  91   61  152 Pm   8226.127    0.170
  90   62  152 Sm   8244.061    0.008
  89   63  152 Eu   8226.583    0.009
  88   64  152 Gd   8233.401    0.008
  87   65  152 Tb   8202.004    0.263
  86   66  152 Dy   8192.916    0.030
  85   67  152 Ho   8144.919    0.082
  84   68  152 Er   8119.349    0.058
  83   69  152 Tm   8056.438    0.355
  82   70  152 Yb   8015.436    0.985
  81   71  152 Lu   7926       1000       1       1000   
  97   56  153 Ba   8023       1000       3       1000   
  96   57  153 La   8081       1000       2       1000   
  95   58  153 Ce   8134       1000       1       1000   
  94   59  153 Pr   8172.036    0.078
  93   60  153 Nd   8204.582    0.018
  92   61  153 Pm   8221.152    0.059
  91   62  153 Sm   8228.534    0.008
  90   63  153 Eu   8228.699    0.009
  89   64  153 Gd   8220.418    0.008
  88   65  153 Tb   8205.048    0.026
  87   66  153 Dy   8185.749    0.026
  86   67  153 Ho   8153.637    0.033
  85   68  153 Er   8118.827    0.061
  84   69  153 Tm   8071.261    0.078
  83   70  153 Yb   8022       1000       1       1000   
  82   71  153 Lu   7959.070    0.981
  81   72  153 Hf   7882       1000       2       1000   
  98   56  154 Ba   8000       1000       3       1000   
  97   57  154 La   8051       1000       2       1000   
  96   58  154 Ce   8116       1000       1       1000   
  95   59  154 Pr   8148.892    0.734
  94   60  154 Nd   8193.942    0.342
  93   61  154 Pm   8206.310    0.301
  92   62  154 Sm   8226.835    0.009
  91   63  154 Eu   8217.098    0.009
  90   64  154 Gd   8224.796    0.008
  89   65  154 Tb   8196.666    0.294
  88   66  154 Dy   8193.129    0.048
  87   67  154 Ho   8150.681    0.053
  86   68  154 Er   8132.392    0.032
  85   69  154 Tm   8074.208    0.094
  84   70  154 Yb   8039.939    0.112
  83   71  154 Lu   7969       1000       1       1000   
  82   72  154 Hf   7918       1000       2       1000   
  98   57  155 La   8028       1000       3       1000   
  97   58  155 Ce   8087       1000       2       1000   
  96   59  155 Pr   8131.039    0.111
  95   60  155 Nd   8170.304    0.059
  94   61  155 Pm   8195.296    0.030
  93   62  155 Sm   8211.223    0.010
  92   63  155 Eu   8216.674    0.009
  91   64  155 Gd   8213.251    0.008
  90   65  155 Tb   8202.914    0.064
  89   66  155 Dy   8184.354    0.062
  88   67  155 Ho   8159.203    0.113
  87   68  155 Er   8129.444    0.039
  86   69  155 Tm   8088.375    0.064
  85   70  155 Yb   8043.823    0.107
  84   71  155 Lu   7987.436    0.124
  83   72  155 Hf   7928       1000       2       1000   
  82   73  155 Ta   7857       1000       2       1000   
  99   57  156 La   7997       1000       3       1000   
  98   58  156 Ce   8068       1000       2       1000   
  97   59  156 Pr   8106       1000       1       1000   
  96   60  156 Nd   8158.066    1.282
  95   61  156 Pm   8176.705    0.023
  94   62  156 Sm   8205.003    0.055
  93   63  156 Eu   8204.617    0.023
  92   64  156 Gd   8215.322    0.008
  91   65  156 Tb   8194.639    0.024
  90   66  156 Dy   8192.433    0.008
  89   67  156 Ho   8155.046    0.385
  88   68  156 Er   8141.908    0.158
  87   69  156 Tm   8089.603    0.092
  86   70  156 Yb   8061.711    0.060
  85   71  156 Lu   7995.374    0.347
  84   72  156 Hf   7952.650    0.960
  83   73  156 Ta   7871       1000       2       1000   
  99   58  157 Ce   8037       1000       3       1000   
  98   59  157 Pr   8086       1000       2       1000   
  97   60  157 Nd   8131.959    0.159
  96   61  157 Pm   8164.145    0.045
  95   62  157 Sm   8187.063    0.028
  94   63  157 Eu   8199.795    0.027
  93   64  157 Gd   8203.504    0.008
  92   65  157 Tb   8198.138    0.008
  91   66  157 Dy   8184.627    0.033
  90   67  157 Ho   8163.136    0.149
  89   68  157 Er   8136.375    0.169
  88   69  157 Tm   8101.428    0.178
  87   70  157 Yb   8062.767    0.070
  86   71  157 Lu   8013.317    0.077
  85   72  157 Hf   7960       1000       1       1000   
  84   73  157 Ta   7896.043    0.956
  83   74  157 W    7827       1000       3       1000   
 100   58  158 Ce   8016       1000       3       1000   
  99   59  158 Pr   8060       1000       2       1000   
  98   60  158 Nd   8116       1000       1       1000   
  97   61  158 Pm   8143.254    0.085
  96   62  158 Sm   8177.297    0.031
  95   63  158 Eu   8185.035    0.065
  94   64  158 Gd   8201.819    0.008
  93   65  158 Tb   8189.153    0.009
  92   66  158 Dy   8190.130    0.015
  91   67  158 Ho   8158.471    0.172
  90   68  158 Er   8147.926    0.160
  89   69  158 Tm   8101.199    0.160
  88   70  158 Yb   8079.203    0.051
  87   71  158 Lu   8018.568    0.096
  86   72  158 Hf   7981.276    0.111
  85   73  158 Ta   7907       1000       1       1000   
  84   74  158 W    7854       1000       2       1000   
 100   59  159 Pr   8039       1000       3       1000   
  99   60  159 Nd   8089       1000       2       1000   
  98   61  159 Pm   8126.859    0.063
  97   62  159 Sm   8157.495    0.037
  96   63  159 Eu   8176.697    0.027
  95   64  159 Gd   8187.614    0.007
  94   65  159 Tb   8188.800    0.008
  93   66  159 Dy   8181.583    0.010
  92   67  159 Ho   8165.105    0.019
  91   68  159 Er   8142.773    0.023
  90   69  159 Tm   8112.754    0.176
  89   70  159 Yb   8078.074    0.112
  88   71  159 Lu   8034.600    0.237
  87   72  159 Hf   7986.560    0.106
  86   73  159 Ta   7928.725    0.124
  85   74  159 W    7866       1000       2       1000   
  84   75  159 Re   7795       1000       2       1000   
 101   59  160 Pr   8011       1000       2       1000   
